002237-21CP,Complaint,Request,LandLord/Tenant,would like TRAO hold lifted my tenant has purchased a home and will be moving out no need for TRAO now PERMIT #6744763-CN,3/25/2021,,,Under Investigation,911 25TH AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002237-21CP,911 25TH AVE,EATTLE, WA 98122 (47.61040322
002327-21CP,Complaint,Request,"Land UseShoreline ,",SLIP NUMBER INQUIRY,3/25/2021,,,Under Investigation,1080 W EWING PL,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002327-21CP,1080 W EWING PL,EATTLE, WA 98119 (47.6557208
002192-21CP,Complaint,Request,Land Use,junk storage,3/24/2021,,,Under Investigation,5624 CALIFORNIA AVE SW,SEATTLE,WA,98136,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002192-21CP,5624 CALIFORNIA AVE SW,EATTLE, WA 98136 (47.55127366
002211-21CP,Complaint,Request,Land Use,Per Online; Blue Neon Lights of neighboring building(Zella) are too bright at night.�429 2nd Ave W.,3/24/2021,,,Under Investigation,520 2ND AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002211-21CP,520 2ND AVE W,EATTLE, WA 98119 (47.62403977
002198-21CP,Complaint,Request,Vacant Building,"Per Online; The subject property's original address was 6202 52nd Ave NE, but this is no longer recognized by the city.   The new Development Parcel Number is DV1153584Abandoned structure remains unsafe.  Vandals and vagrants frequently seen in/near the structure. Garbage and hazardous waste strewn about the property. Vegetation encroaches on neighboring yards. Mice/rats/pests frequently seen. Papers flying out of windows/doors that aren't boarded up. The property is a cle",3/24/2021,,,Under Investigation,6202 NE 60th ST,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002198-21CP,"6202 NE 60th ST (47.67209395, -122.26152371)",,
002213-21CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #6749569-CN,3/24/2021,,,Under Investigation,929 NW 57TH ST,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002213-21CP,929 NW 57TH ST,EATTLE, WA 98107 (47.66999833
002186-21CP,Complaint,Request,Land Use,PER CSB: Hazardous waste barrels,3/24/2021,,,Under Investigation,8661 DALLAS AVE S,SEATTLE,WA,98108,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002186-21CP,8661 DALLAS AVE S,EATTLE, WA 98108 (47.5260479
002245-21CP,Complaint,Request,LandLord/Tenant,TRAO help.1216 N 42ND STHAS CHANGED TO4201 STONE WAY N &NOW BEING CHANGEDTO 4205 STONE WAY N,3/24/2021,,,Under Investigation,1216 N 42ND ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002245-21CP,1216 N 42ND ST,EATTLE, WA 98103 (47.65820186
002156-21CP,Complaint,Request,,"since December 15th, 2020 the apartment I rent has been leaking drain/exterior water through the ceiling in my bathroom into a bucket I placed to catch the water, to dispose of outside of the apartment. �My landlord has not been able to properly respond to the request for this to be repaired since then. �On 3/3/2021, I thought this was resolved, but it was not as the leaking is persisting as of today 3/23/2021 - I respectfully request the help of the city as this runoff/grey",3/23/2021,,,Under Investigation,1701 DEXTER AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002156-21CP,1701 DEXTER AVE N,EATTLE, WA 98109 (47.63412071
002222-21CP,Complaint,Request,Weeds,PER FIND IT FIX IT APP:There is way overgrown vegetation from the house just north of the new Link station that is blocking much of the sidewalk. The owner needs to trim their vegetation for what are already too narrow sidewalks in a busy pedestrian area.,3/23/2021,,,Under Investigation,1032 NE 67TH ST,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002222-21CP,1032 NE 67TH ST,EATTLE, WA 98115 (47.67754709
002163-21CP,Complaint,Request,LandLord/Tenant,"My apartment's ""management"" has cut off communication after several egregious incidents. I'm writing this on my phone, but have several photos, documents, and recordings of all these issues.",3/23/2021,,,Under Investigation,14100 LINDEN AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002163-21CP,14100 LINDEN AVE N,EATTLE, WA 98133 (47.73157296
002326-21CP,Complaint,Request,Land Use,Inside the Safeway parking garage facing 1st Ave w the DP sign had been pulled down of of 1 of the DP spotsPHOTO LINK:http://servicerequest.seattle.gov/media/seattle/report/photos/60513d87e89693ab041b19d1/photo_20210316_162020.jpg,3/23/2021,,,Under Investigation,516 1ST AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002326-21CP,516 1ST AVE W,EATTLE, WA 98119 (47.62390413
002160-21CP,Complaint,Request,LandLord/Tenant,Rights inquiry--is upset about previous complaint workflow; said closed with no resolution or followup to tenant about situation.Previous complaint: 001188-21CP,3/23/2021,,,Under Investigation,3621 33RD AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002160-21CP,3621 33RD AVE S,EATTLE, WA 98144 (47.57108137
002133-21CP,Complaint,Request,LandLord/Tenant,need TRAO license,3/22/2021,,,Under Investigation,818 NE 42ND ST,SEATTLE,WA,98105,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002133-21CP,818 NE 42ND ST,EATTLE, WA 98105 (47.6577388
002149-21CP,Complaint,Request,,"A portion of the ceiling of our bathroom (when we lived in the building) spontaneously collapsed overnight in the early hours of December 21st, 2019. I can provide photographs as evidence. The ceiling was patched a few days later by a contractor hired by the landlord, but the plaster keys have come detached from the wood lath throughout the ceiling. This video shows exactly what it looks like when the plaster keys break, detaching the plaster ceiling from the lath support: https://www.youtube.c",3/22/2021,,,Under Investigation,1616 E HOWELL ST,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002149-21CP,1616 E HOWELL ST,EATTLE, WA 98122 (47.61782563
002114-21CP,Complaint,Request,Construction,"6686291-CNProject applicant and owner made commitments to implement several key design elements during the early design guidance process that were approved by planning staff and incorporated into the final, approved construction planset. This project is nearing completion and many of those design commitments have not been implemented by the Owner. Though not comprehensive, the following is a general summary of those required design elements omitted by the project Owner.SIDING MATE",3/21/2021,,,Under Investigation,7544 43RD AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002114-21CP,7544 43RD AVE S,EATTLE, WA 98118 (47.533928
002124-21CP,Complaint,Request,Land Use,Per CSB; SDCI - Enforce junk storage violation - furniturein alley,3/19/2021,,,Under Investigation,8311 WABASH AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002124-21CP,8311 WABASH AVE S,EATTLE, WA 98118 (47.52876989
002141-21CP,Complaint,Request,LandLord/Tenant,4801 or 4803 DELRIDGE WAY SWSAID SPOKE WITH POTA IN 2020AND WAS ADVISED TO WAIT FOR PROCESS TO BEGIN.,3/19/2021,,,Under Investigation,4803 DELRIDGE WAY SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002141-21CP,4803 DELRIDGE WAY SW,EATTLE, WA 98106 (47.55915111
002090-21CP,Complaint,Request,,"The owner of the property is complicit in making the home a safe place to live. We are asking for a mold inspection through SDCI if that is possible - he had one and has chosen not to share it with us, and the home has water damage due to a leaking roof for a sustained 6 years, and now we have termites in our bathroom. This has lead to serious issues of safety and now the home is at risk of not being structurally sound. It would be great to have someone come out to take a look",3/19/2021,,,Under Investigation,317 W REPUBLICAN ST,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002090-21CP,317 W REPUBLICAN ST,EATTLE, WA 98119 (47.62310625
002088-21CP,Complaint,Request,Tree,"Per Online; Extensive tree topping in a Environmentally Critical Area (ECA) was performed on the NW corner of the Sand Point Country Club (SPCC) complex and extends on to property owned by Seattle Parks and Recreation (SPR) which is also within a designated ECA. Four large trees on SPR property were irreversibly damaged. This illegal cutting was reported to Seattle Parks and Recreation, March 10, 2021 by a witness. The witness reported that the SPCC is responsible for the ex",3/19/2021,,,Under Investigation,8333 55TH AVE NE,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002088-21CP,8333 55TH AVE NE,EATTLE, WA 98115 (47.68895233
002073-21CP,Complaint,Request,,low water pressure in my unit  the landlord is aware has not fixed the problem just keeps putting it off,3/18/2021,,,Under Investigation,2011 5TH AVE,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002073-21CP,2011 5TH AVE,EATTLE, WA 98121 (47.61374344
002153-21CP,Complaint,Request,Land Use,"PER CSB: to 4, possibly 5 junkyard vehicles appear to be leaking chemical or oil on the alley grounds during rainy days.",3/18/2021,,,Under Investigation,5947 M L KING JR WAY S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002153-21CP,5947 M L KING JR WAY S,EATTLE, WA 98118 (47.54842633
001992-21CP,Complaint,Request,Noise,"I live on NE 104th ST south east of the northgate mall. The mall has been going through a demolition and renovation. I'm not normally a person to complain, but the crews have been working way past normal hours, crushing metal, moving heavy machinery, slamming heavy metal containers, bending metal...all these sorts of sounds and more late into the night. I go to bed late and the sounds of construction and demolition are often going on as late as 3-4am. This has been going on",3/16/2021,,,Under Investigation,401 NE NORTHGATE WAY,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001992-21CP,401 NE NORTHGATE WAY,EATTLE, WA 98125 (47.70759355
001997-21CP,Complaint,Request,Noise,PER CSB: constant beeping noise coming from HVAC system coming from Swedish Medical,3/15/2021,,,Under Investigation,5350 TALLMAN AVE NW,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001997-21CP,5350 TALLMAN AVE NW,EATTLE, WA 98107 (47.66815804
001971-21CP,Complaint,Request,Noise,"Noise complaint: The developer/construction crews building at 303 17th Ave E has been consistently started before 7am for the past several ]weeks. In addition to construction noise, they have been playing incredibly loud music all day long.",3/15/2021,,,Under Investigation,303 17th AVE E,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001971-21CP,"303 17th AVE E (47.6206791, -122.31030678)",,
001949-21CP,Complaint,Request,LandLord/Tenant,"Per Online; Not sure this is the correct Avenue but... This home is listed on Zillow with two code violations. They are stating no roommates (familia status) and requiring first, last, deposit for move-in fees (more than 2 months rent). I'm guessing since the home is pending that they don't have a license yet either.",3/13/2021,,,Under Investigation,2016 B YALE AVE E,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001949-21CP,2016 B YALE AVE E,EATTLE, WA 98102 (47.63726681
001932-21CP,Complaint,Request,LandLord/Tenant,Rights inquiry,3/12/2021,,,Under Investigation,2007 42ND AVE E,SEATTLE,WA,98112,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001932-21CP,2007 42ND AVE E,EATTLE, WA 98112 (47.63729796
001921-21CP,Complaint,Request,Weeds,PER FIND IT FIX IT APP: Overgrown grass/blackberries/ivy are impeding access to the sidewalk. SDOT had to cut a portion back to install the No Parking sign seen in the photo. The entire thing needs to follow suit and be cut back to the property line,3/11/2021,,,Under Investigation,4017 17TH AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001921-21CP,4017 17TH AVE SW,EATTLE, WA 98106 (47.56783333
001841-21CP,Complaint,Request,Land Use,leaving piles of siding materials in side yard butting up to neighbor - asked for it to be cleaned up over 2 weeks ago still there,3/10/2021,,,Under Investigation,9200 ROOSEVELT WAY NE,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001841-21CP,9200 ROOSEVELT WAY NE,EATTLE, WA 98115 (47.69602691
001792-21CP,Complaint,Request,Land Use,PER CSB: 5 or more cars are parked on this property at all times which exceeds the number allowed by code,3/9/2021,,,Under Investigation,8557 Evanston AVE N,,WA,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001792-21CP,"8557 Evanston AVE N, WA (47.69212023, -122.35153445)",,
001838-21CP,Complaint,Request,LandLord/Tenant,Roof leak repaired however;interior damage has not beenrepaired.  Owner has noplan of action.  What aremy rights?,3/9/2021,,,Under Investigation,133 QUEEN ANNE AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001838-21CP,133 QUEEN ANNE AVE N,EATTLE, WA 98109 (47.61963233
001777-21CP,Complaint,Request,Land Use,Residents have accumulated multiple bags of garbage and an open container of garbage outside their side door over a period greater than one week. Local wildlife are now tearing open the bags and have strewn garbage around the doorway as well as on the shared path for all of the units in this multifamily development.,3/8/2021,,,Under Investigation,10522 A WHITMAN AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001777-21CP,10522 A WHITMAN AVE N,EATTLE, WA 98133 (47.70582169
001757-21CP,Complaint,Request,,broken toilet landlord is aware of problem not fixing the problem,3/8/2021,,,Under Investigation,2100 N 106TH ST,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001757-21CP,2100 N 106TH ST,EATTLE, WA 98133 (47.70612932
001760-21CP,Complaint,Request,LandLord/Tenant,"There have been a number of auto thefts (at least six in the past several months) as well as car break ins. This has become a bi-weekly issue that has been reported to both the building and to management for years now. Lighting needs to be upgraded on the property as well as better security cameras, at the least. After months of reporting, no measures have been taken to enhance security here. As residents, we do not feel safe here at the building and want to see changes im",3/8/2021,,,Under Investigation,4408 DELRIDGE WAY SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001760-21CP,4408 DELRIDGE WAY SW,EATTLE, WA 98106 (47.56379804
