1/23/2020,20ENFCP-00201HS,Enforcement  - Housing Complaint,Posting of Owner and Unreg,"23 LAWNDALE ST, Springfield MA 01108",23 LAWNDALE ST,Closed,Posting of Owner and Unreg
1/23/2020,20ENFCP-00200HS,Enforcement  - Housing Complaint,"Gutters broken, maintenance of land and litter","92 BELLAMY RD, Springfield MA 01119",92 BELLAMY RD,Closed,"Gutters broken, maintenance of land and litter"
1/23/2020,20ENFCP-00199HS,Enforcement  - Housing Complaint,Exterior maintenance of land and litter scattered throughout parcel,"136 BELLAMY RD, Springfield MA 01119",136 BELLAMY RD,Closed,Exterior maintenance of land and litter scattered throughout parcel
1/23/2020,20ENFCP-00198HS,Enforcement  - Housing Complaint,Unit 2L / No hot water for 7 days. There's 2 minors in this unit (2y/o and 3y/o).,"150 WHITE ST, APT 2L, Springfield MA 01108 United States",150 WHITE ST,Closed,Unit 2L / Emergency - No hot water
1/23/2020,20ENFCP-00197HS,Enforcement  - Housing Complaint,1st Floor / Full General Inspection,"56 SYCAMORE ST, 1st Floor, Springfield MA 01109 United States",56 SYCAMORE ST,Closed,1st Floor / Full General Inspection
1/22/2020,20ENFCP-00196HS,Enforcement  - Housing Complaint,No heat in the apartment.,"0 BAY ST, APT 601, Springfield MA 01109 United States",0 BAY ST,Closed,No Heat
1/22/2020,20ENFCP-00195HS,Enforcement  - Housing Complaint,"Maintenance of land and litter, failing to post owners info4/3/20 - Close - New Owner - New case opened under new owner - IP","87 OAK GROVE AV, Springfield MA 01109",87 OAK GROVE AV,Closed,"Maintenance of land and litter, failing to post owners info"
1/22/2020,20ENFCP-00194HS,Enforcement  - Housing Complaint,Litter,"308 BAY ST, Springfield MA 01109",308 BAY ST,Closed,litter
1/22/2020,20ENFCP-00193HS,Enforcement  - Housing Complaint,"Maintenance of land, litter, posting of owner info not visible","88 OAK GROVE AV, Springfield MA 01109",88 OAK GROVE AV,Violations,"Maintenance of land, litter, posting of owner info not visible"
1/22/2020,20ENFCP-00192HS,Enforcement  - Housing Complaint,Posting of ownerNumbering,"86 PRINCETON ST, Springfield MA 01109",86 PRINCETON ST,Closed,Exterior
1/22/2020,20ENFCP-00191HS,Enforcement  - Housing Complaint,"Litter, maintenance of land, failing to post owners information","84 OAK GROVE AV, Springfield MA 01109",84 OAK GROVE AV,Closed,"Litter, maintenance of land, failing to post owners information"
1/22/2020,20ENFCP-00190HS,Enforcement  - Housing Complaint,"There is insufficient heat and no smoke detectors in the apartment. Possible cross metering of electric, Please call before deployment.05/14/2020 New Emergency - EMERGENCY-NO HOT WATER","15 CRYSTAL AV, #1L, Springfield MA 01108 United States",15 CRYSTAL AV,Closed,"Unit #1L - insufficent heat,no smoke detectos, cross metering"
1/22/2020,20ENFCP00031BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"94 GLENOAK DR, Springfield MA 01129 United States",94 GLENOAK DR,Pending,BUILDING VIOLATIONS
1/22/2020,20ENFCP-00189HS,Enforcement  - Housing Complaint,"Unit #21Ceiling is cracked, walls are cracking also. Bathroom ceiling is stained, there's yellow dripping coming from the walls.","364 BELMONT AV, APT 21, Springfield MA 01108 United States",364 BELMONT AV,Closed,Unit #21 - Interior
1/22/2020,20ENFCP-00188HS,Enforcement  - Housing Complaint,There is no heat in the house,"40 WOODSIDE TE, Springfield MA 01108 United States",40 WOODSIDE TE,Closed,no heat
1/22/2020,20ENFCP-00187HS,Enforcement  - Housing Complaint,"There is a pipe leaking in the basement, The basement is flooded and boiler is next to pipe.03/05/2020 GIS , Real Estate  verified - PLM09/24/2020 New Emergency  - PLM","69 CHERRELYN ST, Springfield MA 01104 United States",69 CHERRELYN ST,Ticket/Fine,"pipe leaking, basement flooded, boiler next to pipe"
1/22/2020,20ENFCP-00186HS,Enforcement  - Housing Complaint,"Insufficient heat, caller stated it's been like that for months, they have to turn the oven on. Caller believes temperature it's like 60 degrees or less.","116 SPRING ST, APT 1C, Springfield MA 01105 United States",116 SPRING ST,Closed,Insuficcient Heat
1/22/2020,20ENFCP-00185HS,Enforcement  - Housing Complaint,"Mice infestation in the apartment. Maintenance was there once and they covered some holes on the floor and by the radiators, now all you hear is them inside the walls. They never clean the driveways after snow or ice, front door has a hole, and poor heating. Electrical issues, the outlets give shocks.","127 BELMONT AV, APT 5A, Springfield MA 01108 United States",127 BELMONT AV,Closed,Mice infestation and other issues
1/22/2020,20ENFCP-00184HS,Enforcement  - Housing Complaint,"Unit 4 / There is mold in the bathroom. There's no heating, tenant stated boiler is not working properly, it's only turned on for 20 minutes and then shuts off. Tenant have to wait till next day for the management office to turn it on again. As of now there's no heat at all. Also, buzzer is not working.12/9/20 - Old Owners Documents Password - t8giUcpdOyhW12/9/20 - New Owner Information Updated - IP3/13/20 - GIS and RE Tax match (Additional Address:BMG HOLDINGS LLC 501 CHESTNUT RIDGE RD STE 310 SPRING VALLEY, NY 10977-5669 and  M & M Properties 45-47 Pearl Street Springfield, MA  01105)","183 WOODSIDE TE, UNIT 1st Fl #4, Springfield MA 01108 United States",183 WOODSIDE TE,Re-Inspection,Unit 4 / No heat Emergency
1/22/2020,20ENFCP-00183HS,Enforcement  - Housing Complaint,litter at street1/4/21 - Close - New Owner - IP,"891 BELMONT AV, Springfield MA 01108",891 BELMONT AV,Closed,*Maintenance of Land
1/22/2020,20ENFCP00028ZON,Enforcement - Zoning Complaint,M/v parked on front landscape area,"363 WHITE ST, Springfield MA 01108",363 WHITE ST,Closed,
1/22/2020,20ENFCP00024PLM,Enforcement - Plumbing Complaint,referred by MROWTHAM: Bathroom being remodeled in dwelling unit with no plumbing permit.re-inspection 2/13/20  Inspection contacts: Ethel Wright 4136684875,"185 HICKORY ST, APT G, Springfield MA 01109 United States",185 HICKORY ST,Closed,Referral: Bathroom being remodeled in dwelling unit with no plumbing permit.re-inspection 2/13/20
1/22/2020,20ENFCP00030BLD,Enforcement - Building Complaint,referred by MROWTHAM: Bathroom wall exposed and no permits pulled for repairs in bathroom in dwelling unit.- Re-inspection -2/13/20  Inspection contacts: Ethel Wright 4136684875,"185 HICKORY ST, APT G, Springfield MA 01109 United States",185 HICKORY ST,Closed,Referral: Bathroom wall exposed and no permits pulled for repairs in bathroom in dwelling unit.- Re-inspection -2/13/20
1/22/2020,20ENFCP-00182HS,Enforcement  - Housing Complaint,"Litter, maintenance of land","136 JOAN ST, Springfield MA 01129",136 JOAN ST,Violations,"Litter, maintenance of land"
1/22/2020,20ENFCP-00181HS,Enforcement  - Housing Complaint,,"136 JOAN ST, Springfield MA 01129",136 JOAN ST,Closed,
1/22/2020,20ENFCP-00180HS,Enforcement  - Housing Complaint,Unit A / No Heat,"62 LIONEL BENOIT RD, APT A, Springfield MA 01109 United States",62 LIONEL BENOIT RD,Closed,Unit A / Emergency Inspection
1/22/2020,20ENFCP-00179HS,Enforcement  - Housing Complaint,"Litter, maintenance of land, failing to post owners info","30 ROOSEVELT TE, Springfield MA 01109",30 ROOSEVELT TE,Violations,"Litter, maintenance of land, failing to post owners info"
1/22/2020,20ENFCP00027ZON,Enforcement - Zoning Complaint,Continuous illegal auto sales being done at property,"305 WALNUT ST, Springfield MA 01109",305 WALNUT ST,Closed,
1/22/2020,20ENFCP-00178HS,Enforcement  - Housing Complaint,"SNOW NOT BEING CLEARED, STOCKADE FENCE WITH A LARGE BREAK IN IT. YARD HAS JUNK AND DEBRIS STREWN ABOUT. ABANDONED POWER EQUIPMENT AND OTHER ITEMS ALL OVER THE BACKYARD. EYESORE AND SAFETY CONCERN.","103 ESSEX AV, 01151 United States",103 ESSEX AV,Closed,EXTERIOR
1/22/2020,20ENFCP-00177HS,Enforcement  - Housing Complaint,EMERGENCY- NO SMOKE/CARBON DETECTOR also infestation of mice ceiling leaking over the stove neighbors throwing trash over the porch,"751 BELMONT AV, Springfield MA 01108 United States",751 BELMONT AV,Closed,EMERGENCY-NO SMOKE/CARBON DETECTOR
1/22/2020,20ENFCP-00176HS,Enforcement  - Housing Complaint,There is insufficient heat on the first floor. The outlets are loose and the lights are faulty. The windows are not weather tight. Please call before deployment.,"54 CATHARINE ST, 1st flr, Springfield MA 01109 United States",54 CATHARINE ST,Close Related Records,"1st flr - insuffcient heat, outlets loose, lights faulity, windows not weather tight"
1/22/2020,20ENFCP-00175HS,Enforcement  - Housing Complaint,"Apartment is infested with mice, there is mold in the tub, the shower head is coming out of the wall, there are holes on the wood floors, windows are poorly insulated, doors don't lock properly. The whole apartment is outdated and need many repairs.01/23/2020 Tenant called to cancel the complaint said the landlord will correct the problems - PLM","72 SHAMROCK ST, APT 2nd floor, Springfield MA 01108 United States",72 SHAMROCK ST,Closed,Mice and other issues
1/21/2020,20ENFCP00029BLD,Enforcement - Building Complaint,,"25 BROWN ST, Springfield MA 01109 United States",25 BROWN ST,Pending,
1/21/2020,20ENFCP00026ZON,Enforcement - Zoning Complaint,"referred by CHOPPIE: Illegal bedroom, in basement re-inspection 1/22/2020 Inspection contacts: Anonymous null","33 WENDELL PL, UNIT Basement, Springfield MA 01105 United States",33 WENDELL PL,Closed,"Referral: Illegal bedroom, in basement re-inspection 1/22/2020"
1/21/2020,20ENFCP00030ELE,Enforcement - Electrical Complaint,"referred by CHOPPIE: Illegal bedroom, in basement re-inspection 1/22/2020  Inspection contacts: Anonymous null","33 WENDELL PL, UNIT Basement, Springfield MA 01105 United States",33 WENDELL PL,Classify Abandoned,ELECTRICAL VIOLATIONS
1/21/2020,20ENFCP00028BLD,Enforcement - Building Complaint,"referred by CHOPPIE: Illegal bedroom, in basement re-inspection 1/22/2020  Inspection contacts: Anonymous nullCLOSE PER HOUSING 1/22/20 INSPECTION","33 WENDELL PL, UNIT Basement, Springfield MA 01105 United States",33 WENDELL PL,Classify Abandoned,"Referral: Illegal bedroom, in basement re-inspection 1/22/2020"
1/21/2020,20ENFCP-00174HS,Enforcement  - Housing Complaint,"3/4/20 - Title search came back with current owner below - rescheduled inspection for March 20, 20203 - check ownership and state of current NOV's - IP3/3/20 - Title search requested - Tenant state property sold No heat in one of the bedrooms, landlord provided with a space heather but tenant refuses to use it because they are not safe. Front door won't shut properly. There's mold in the bathroom. Tenant stated her son has chronic asthma. Bathroom radiator is leaking. Landlord said they are putting the house on the market and that they will not do any repairs while they are on the market.","297 DICKINSON ST, UNIT 2nd FL, Springfield MA 01108 United States",297 DICKINSON ST,Closed,2nd flr - Interior
1/21/2020,20ENFCP-00173HS,Enforcement  - Housing Complaint,MRVP - 26 Berkshire StreetContact - Natalina Zina #413-335-9405,"26 BERKSHIRE ST, Springfield MA 01151 United States",26 BERKSHIRE ST,Closed,MRVP - 26
1/21/2020,20ENFCP-00172HS,Enforcement  - Housing Complaint,Unit 1R / There is insufficient heat in the apartment. The heaters are leaking and there is mold on the heaters. The stove has no handles. Please call before deployment.2/5/20 - NO Heat,"8 BLAKE HILL ST, Unit 1R, Springfield MA 01108 United States",8 BLAKE HILL ST,Close Related Records,"UNIT 1R / insufficient heat, heaters leaking, mold, stove has no handles"
1/21/2020,20ENFCP-00171HS,Enforcement  - Housing Complaint,No Heat,"97 SPRING ST, APT 12, Springfield MA 01105 United States",97 SPRING ST,Closed,Unit #12 - No Heat
1/21/2020,20ENFCP-00170HS,Enforcement  - Housing Complaint,"Unregistered Vehicles02/04/2020  NOV, GIS , Real Estate tax verified – PLM","360 HANCOCK, Springfield MA 01105",360 HANCOCK,Closed,Unregistered Vehicles
1/21/2020,20ENFCP-00169HS,Enforcement  - Housing Complaint,"House was inspected today by Springfield Housing Auth, Jesus Martinez, house wouldn't pass inspection. House is in pretty bad shape. Heater: Is not working properly, it leaks all the time and makes noises, tenant has to turn it off most of the time. Kitchen: There are holes and mice are coming out of those holes, leaking from the kitchen sink, cabinets are falling off. Bathroom: Leaking coming from upstairs every time they use the shower, mold stains, leaking hits the electric outlet. Bedroom's closet is caving in. Floors are coming off.","372 FRANKLIN ST, UNIT 1st Fl, Springfield MA 01104 United States",372 FRANKLIN ST,Closed,Interior
1/21/2020,20ENFCP-00168HS,Enforcement  - Housing Complaint,3Rd Floor / no screens in the windows holes all through the dept boiler needs to be fixed sometime its insufficient heat has heat today also a lot of bugs coming down from the attic also mold in the ceiling in kitchen and bathroom when it rain water goes in between the wall bullet hole never repaired,"372 FRANKLIN ST, 3rd Floor, Springfield MA 01104 United States",372 FRANKLIN ST,Closed,3rd Floor general
1/21/2020,20ENFCP-00167HS,Enforcement  - Housing Complaint,The water pressure is to low1/22/20 - NO Heat,"18 MATTOON ST, APT 4, Springfield MA 01105 United States",18 MATTOON ST,Closed,Unit #4 - General problem
1/21/2020,20ENFCP-00166HS,Enforcement  - Housing Complaint,"Soft wall in the shower that was removed to be fixed, tenant cant use the shower.","185 HICKORY ST, APT G, Springfield MA 01109 United States",185 HICKORY ST,Closed,No shower walls
1/21/2020,20ENFCP-00165HS,Enforcement  - Housing Complaint,"Boarding house, Caller stated she rents a room located in the second floor. Wall is broken, mice infestation. Bathroom's wall has a lot of holes. There's no light in the stairway.","38 MERWIN ST, UNIT 2nd FL, Springfield MA 01107 United States",38 MERWIN ST,Closed,Interior
1/21/2020,20ENFCP-00164HS,Enforcement  - Housing Complaint,1st Floor - No heat,"34 STERLING ST, APT 1 floor, Springfield MA 01107 United States",34 STERLING ST,Emergency,1st Floor - No Heat
1/21/2020,20ENFCP-00163HS,Enforcement  - Housing Complaint,No heat. They live in the attic apartment,"432 SUMNER AV, Springfield MA 01108 United States",432 SUMNER AV,Closed,Attic - No Heat
1/21/2020,20ENFCP-00162HS,Enforcement  - Housing Complaint,EMERGENCY- NO HEAT,"15 TAYLOR ST, C001, Springfield MA 01103 United States",15 TAYLOR ST,Closed,Unit  #C001 - EMERGENCY-NO HEAT
1/21/2020,20ENFCP-00161HS,Enforcement  - Housing Complaint,cross metering of gas2/20/20 - Condemnation - Illegal 3rd floor2/24/20 - Sent to court with Electrical (Zoning and Plumbing to follow) - IP,"21 LYNDALE ST, Springfield MA 01108 United States",21 LYNDALE ST,Condemnation,Illegal 3rd flr - cross metering
1/21/2020,20ENFCP-00160HS,Enforcement  - Housing Complaint,"Mold all over the apartment, mold around the floor boards, on the walls, and bathroom.3/20/20 - New Owner called with correct address - New NOV's sent (also gave her the new inspection date of 4/15/20) - IP","151 QUINCY ST, Springfield MA 01109 United States",151 QUINCY ST,Closed,Mold
1/21/2020,20ENFCP-00159HS,Enforcement  - Housing Complaint,door has holes cold coming inside no insulation no lead certificate and cross metering of electricity stated the bill is coming back really high eversource informed her to call,"691 STATE ST, Springfield MA 01109 United States",691 STATE ST,Closed,general
1/21/2020,20ENFCP-00158HS,Enforcement  - Housing Complaint,Unit #3No heat,"96 MAPLE ST, APT 3, Springfield MA 01105 United States",96 MAPLE ST,Closed,Unit #3 - No Heat
1/19/2020,DPW-2020-SNOWR-00024,Snow Removal,moving snow across a public way,"19 ST JAMES AV, Springfield MA 01109",19 ST JAMES AV,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00023,Snow Removal,blowing snow into a public way.,"401 LIBERTY ST, Springfield MA 01104",401 LIBERTY ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00022,Snow Removal,blowing snow into a public way.,"417 LIBERTY ST, Springfield MA 01104",417 LIBERTY ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00021,Snow Removal,moving snow across public way.,"41 TAYLOR ST, Springfield MA 01103 United States",41 TAYLOR ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00020,Snow Removal,moving snow across a public way.,"214 ARMORY ST, Springfield MA 01104",214 ARMORY ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00019,Snow Removal,moving snow across a public way.,"237 TAYLOR ST, Springfield MA 01105",237 TAYLOR ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00018,Snow Removal,blowing snow into a public way,"615 BELMONT AV, Springfield MA 01108",615 BELMONT AV,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00017,Snow Removal,moving snow across a public way.,"1127 STATE ST, Springfield MA 01109",1127 STATE ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00016,Snow Removal,moving snow across a public way.,"414 CHESTNUT ST, Springfield MA 01104",414 CHESTNUT ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00015,Snow Removal,moving snow across a public way.1/21/20 - NO letter or ticket per - CC,"0 CHESTNUT ST, Springfield MA 01104",0 CHESTNUT ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00014,Snow Removal,moving snow across a public way.,"1039 BERKSHIRE AV, Springfield MA 01151",1039 BERKSHIRE AV,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00013,Snow Removal,moving snow across a public way,"300 STATE ST, Springfield MA 01105",300 STATE ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00012,Snow Removal,Moving snow across a public way.,"0 STATE ST, Springfield MA 01109",0 STATE ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00011,Snow Removal,moving snow across a public way.,"600 BELMONT AV, Springfield MA 01108",600 BELMONT AV,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00010,Snow Removal,moving snow across a public way.,513 PASCO RD,513 PASCO RD,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00009,Snow Removal,moving snow across a public way.,"262 ALLEN ST, Springfield MA 01108",262 ALLEN ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00008,Snow Removal,moving snow across a public way.,"166 WHITE ST, Springfield MA 01108",166 WHITE ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00007,Snow Removal,moving snow into public way.,"400 ORANGE ST, Springfield MA 01108",400 ORANGE ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00006,Snow Removal,moving snow across a public way.,"215 BICENTENNIAL HY, Springfield MA 01118",215 BICENTENNIAL HY,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00005,Snow Removal,moving snow across a public way.,"1800 BOSTON RD, Springfield MA 01129",1800 BOSTON RD,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00004,Snow Removal,Moving snow across a public way.,"103 BELLE ST, Springfield MA 01104",103 BELLE ST,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00003,Snow Removal,moving snow across a public way.,"1131 BOSTON RD, Springfield MA 01119",1131 BOSTON RD,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00002,Snow Removal,moving snow across a public way.,"955 BOSTON RD, Springfield MA 01119",955 BOSTON RD,Snow Violations,
1/19/2020,DPW-2020-SNOWR-00001,Snow Removal,moving snow across a public way,"5 BARBER ST, Springfield MA 01109",5 BARBER ST,Snow Violations,
1/17/2020,20ENFCP00027BLD,Enforcement - Building Complaint,BUILDING VIOLATION1.23.2020--Duplicate record created due technical issues.,"60 BYERS ST, Springfield MA 01105 United States",60 BYERS ST,Closed,BUILDING VIOLATION
1/17/2020,20ENFCP-00157HS,Enforcement  - Housing Complaint,MRVP - Apt #210Contact - Carmen #413-732-3069,"769 WORTHINGTON ST, Apt #210, Springfield MA 01105 United States",769 WORTHINGTON ST,Closed,MRVP - Apt #210
1/17/2020,20ENFCP-00156HS,Enforcement  - Housing Complaint,MRVP - Apt #403Contact - Carmen #413-732-3069,"769 WORTHINGTON ST, 403, Springfield MA 01105 United States",769 WORTHINGTON ST,Closed,MRVP- Apt #403
1/17/2020,20ENFCP-00155HS,Enforcement  - Housing Complaint,MRVP - 93 Lowell StContact - Donna Sue Gideon #413-788-6100Mail copy to - Edgewater Apartments 101 Lowell St Springfield MA  01107,"93 LOWELL ST, Springfield MA 01107 United States",93 LOWELL ST,Closed,MRVP - 93 Lowell St
1/17/2020,20ENFCP-00154HS,Enforcement  - Housing Complaint,"Maintenance of land, debris, leaves etc02/20/2020 Real Estate , GIS and NOV are correct - PLM","100 ODION AV, Springfield MA 01118",100 ODION AV,Violations,"*Maintenance of land,"
1/17/2020,20ENFCP-00153HS,Enforcement  - Housing Complaint,"There is possible cross metering of electric. There are mice in the basement and smell coming from first floor apartment, Please call before deployment.","7 MONMOUTH ST, Springfield MA 01109 United States",7 MONMOUTH ST,Closed,"posible cross metering of electric, mice, smell"
1/17/2020,20ENFCP-00152HS,Enforcement  - Housing Complaint,Maintenance of Land,"98 CARR ST, Springfield MA 01118",98 CARR ST,Closed,Maintenance of Land
1/17/2020,20ENFCP-00151HS,Enforcement  - Housing Complaint,"Duplicate / Alisha Durocher from DCF Calling to report Front window on the first floor is missing the class, just has a blanket over it.","55 CLIFTON AV, Springfield MA 01105 United States",55 CLIFTON AV,Closed,Duplicate / Missing glass on Window
1/17/2020,20ENFCP-00150HS,Enforcement  - Housing Complaint,There is possible cross metering of electric on the first floor.,"109 CHAPIN TE, Springfield MA 01107 United States",109 CHAPIN TE,Closed,possible cross metering of electric
1/17/2020,20ENFCP00026BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"47 WESTMINSTER ST, Springfield MA 01109 United States",47 WESTMINSTER ST,Pending,BUILDING VIOLATION
1/17/2020,20ENFCP-00149HS,Enforcement  - Housing Complaint,Pre Judgement2/7/20 - Emailed Julisa NOV's and Pre Judgment - IP,"38 BURT RD, Springfield MA 01118 United States",38 BURT RD,Ticket/Fine,* Unreg MV & Pre Judgment
1/17/2020,20ENFCP-00148HS,Enforcement  - Housing Complaint,NO HEAT,"685 STATE ST, APT 6, Springfield MA 01109 United States",685 STATE ST,Closed,Unit #6 - Emergency Inspection
1/17/2020,20ENFCP-00147HS,Enforcement  - Housing Complaint,"roof is covered with tarp, shattered glass for several weeks","19 WINDEMERE ST, Springfield MA 01104 United States",19 WINDEMERE ST,Violations,general
1/17/2020,20ENFCP-00146HS,Enforcement  - Housing Complaint,There are mice and rats in the building. The heater is the bedroom is leaking hot water. Tenant lives on second floor.,"585 CHESTNUT ST, Springfield MA 01107 United States",585 CHESTNUT ST,Closed,"mice, rats, heater leaking"
1/17/2020,20ENFCP-00145HS,Enforcement  - Housing Complaint,"No heat in the living room or bathroom, no hot water - tenant stated landlord is refusing to pay the gas bill. It's been like this for 2 days already. Mice and roaches infestation also.1/17/20 - NO Checklist - Inspection doing Surveillance - Next inspection 1/21/20 - IP","583 UNION ST, APT 3, Springfield MA 01109 United States",583 UNION ST,Closed,Unit #3 - Emergency - No hot water
1/17/2020,20ENFCP00025BLD,Enforcement - Building Complaint,The front of the building looks like it is falling off. The bricks are loose and one of the pillars are not attached to the building,"159 BOSTON RD, Springfield MA 01109 United States",159 BOSTON RD,Assigned,General problem
1/17/2020,20ENFCP00025ZON,Enforcement - Zoning Complaint,referred by MROWTHAM: Illegal rooming house -inspection-2/4/20 Inspection contacts: Robert Stolks 857-399-6082,"25 ST JAMES AV, Springfield MA 01109 United States",25 ST JAMES AV,Closed,Referral: Illegal rooming house -inspection-2/4/20
1/17/2020,20ENFCP00023PLM,Enforcement - Plumbing Complaint,referred by MROWTHAM: Illegal rooming house -inspection-2/4/20  Inspection contacts: Robert Stolks 857-399-6082,"25 ST JAMES AV, Springfield MA 01109 United States",25 ST JAMES AV,Closed,Referral: Illegal rooming house -inspection-2/4/20
1/17/2020,20ENFCP00029ELE,Enforcement - Electrical Complaint,referred by MROWTHAM: Illegal rooming house -inspection-2/4/20  Inspection contacts: Robert Stolks 857-399-6082,"25 ST JAMES AV, Springfield MA 01109 United States",25 ST JAMES AV,Classify Abandoned,ELECTRICAL VIOLATIONS
1/17/2020,20ENFCP00024BLD,Enforcement - Building Complaint,referred by MROWTHAM: Illegal rooming house -inspection-2/4/20  Inspection contacts: Robert Stolks 857-399-6082,"25 ST JAMES AV, Springfield MA 01109 United States",25 ST JAMES AV,Closed,Referral: Illegal rooming house -inspection-2/4/20
1/17/2020,20ENFCP00028ELE,Enforcement - Electrical Complaint,,"94 GLENOAK DR, Springfield MA 01129 United States",94 GLENOAK DR,Closed,ELECTRICAL VIOLATIONS - NEW OWNER
1/17/2020,20ENFCP-00144HS,Enforcement  - Housing Complaint,a lot of leaf bags on the porch since the summer time causing small rodents to come on the neighboring properties has complained before and nothing is happening,"46 ORCHARD ST, Springfield MA 01107 United States",46 ORCHARD ST,Closed,littering
1/17/2020,20ENFCP-00143HS,Enforcement  - Housing Complaint,"There are Gaps in the foundation of the house, cold draft comes up from the floor. There is a crack in the bedroom and kitchen floor  that goes all the way to the beams in the basement , the beams are also crumbling,. There are steps missing. Just a two by four is holding the tub.","209 WILLIAM ST, Springfield MA 01105 United States",209 WILLIAM ST,Closed,Priority Inspection
1/16/2020,20ENFCP-00142HS,Enforcement  - Housing Complaint,Maintenance of land,"15 MARLBOROUGH ST, Springfield MA 01109",15 MARLBOROUGH ST,Closed,Maintenance of Land
1/16/2020,20ENFCP-00141HS,Enforcement  - Housing Complaint,Maintenance of land,"158 WESTFORD CI, Springfield MA 01109",158 WESTFORD CI,Closed,Maintenance of Land
1/16/2020,20ENFCP-00140HS,Enforcement  - Housing Complaint,Unregistered mv in driveway,"180 BRISTOL ST, Springfield MA 01109",180 BRISTOL ST,Closed,Exterior Inspection
1/16/2020,20ENFCP-00139HS,Enforcement  - Housing Complaint,Unregistered mv truck,"147 BRISTOL ST, Springfield MA 01109",147 BRISTOL ST,Closed,Unreg M/V
1/16/2020,20ENFCP-00138HS,Enforcement  - Housing Complaint,"January 16, 2020. Proactive inspection.","44 WORCESTER AV, Springfield MA 01107",44 WORCESTER AV,Violations,Exterior Inspection
1/16/2020,20ENFCP-00137HS,Enforcement  - Housing Complaint,Unregistered mv Buick LaCrosse issue nov,"101 BRISTOL ST, Springfield MA 01109",101 BRISTOL ST,Closed,Exterior
1/16/2020,20ENFCP-00136HS,Enforcement  - Housing Complaint,Exterior Missing Handrail/Broken Siding,"862 WORTHINGTON ST, Springfield MA 01105",862 WORTHINGTON ST,Closed,Exterior Inspection
1/16/2020,20ENFCP00024ZON,Enforcement - Zoning Complaint,referred by MMCNULTY: Illegal basement apartment Inspection contacts: null null,"170 CORTHELL ST, Springfield MA 01151 United States",170 CORTHELL ST,Closed,Referral: Illegal basement apartment
1/16/2020,20ENFCP00022PLM,Enforcement - Plumbing Complaint,referred by MMCNULTY: Bathroom in basement  Inspection contacts: null nullkitchen sink installed in a basement apartment No Permit. Electric water heater No Permit on file. illegal shotty work,"170 CORTHELL ST, Springfield MA 01151 United States",170 CORTHELL ST,Violations,Referral: Bathroom in basement
1/16/2020,20ENFCP00027ELE,Enforcement - Electrical Complaint,"referred by MMCNULTY: Illegal basement apartment, exposed wires  Inspection contacts: null null","170 CORTHELL ST, Springfield MA 01151 United States",170 CORTHELL ST,Closed,"Referral: Illegal basement apartment, exposed wires"
1/16/2020,20ENFCP00023BLD,Enforcement - Building Complaint,"referred by MMCNULTY: Makeshift basement apartment. 4 rooms, bathroom  Inspection contacts: null null","170 CORTHELL ST, Springfield MA 01151 United States",170 CORTHELL ST,Pending,"Referral: Makeshift basement apartment. 4 rooms, bathroom"
1/16/2020,20ENFCP-00135HS,Enforcement  - Housing Complaint,Failing to post name of owner,"107 BRISTOL ST, Springfield MA 01109",107 BRISTOL ST,Closed,Posting of Owner
1/16/2020,20ENFCP-00134HS,Enforcement  - Housing Complaint,Unregistered mv Honda (grey) accord,"98 BRISTOL ST, Springfield MA 01109",98 BRISTOL ST,Closed,Exterior
1/16/2020,20ENFCP-00133HS,Enforcement  - Housing Complaint,Unregistered vehicle,"45 FREMONT ST, Springfield MA 01105",45 FREMONT ST,Closed,Unreg
1/16/2020,20ENFCP-00132HS,Enforcement  - Housing Complaint,"Unregistered mv red truck02/18/2020 Real Estate , GIS and NOV are correct - PLM","128 BRISTOL ST, Springfield MA 01109",128 BRISTOL ST,Closed,Unreg
1/16/2020,20ENFCP-00131HS,Enforcement  - Housing Complaint,Unregistered mv Volkswagen Passat,"138 BRISTOL ST, Springfield MA 01109",138 BRISTOL ST,Closed,Unregistered mv
