TCE183151,  CM-FINE,8/3/2018,409 MIDFLOW ST,Parcel ID 2134206330000,Private Property Code Enforcement,,
TCE180880,  ORDERS_CE    03/20/2018,2431 W   PENSACOLA ST,,Parcel ID 2134220000010,Building Code Enforcement,Permit Required,
TCE181680,  CM-FINE,5/1/2018,2124 BERKSHIRE DR,Parcel ID 213426  B0120,Private Property Code Enforcement,Swimming Pools,
TCE190650,  CM-FINE,2/13/2019,2128 OXFORD RD,Parcel ID 213426 C0140,Private Property Code Enforcement,Exterior Structure,
TCE13-4310,CB-FINE,5/21/2019,241 GABLES CT,Parcel ID 2134300000020,Private Property Code Enforcement,,
TCE16-0910,CB-FINE,5/21/2019,243 GABLES CT,Parcel ID 2134300000020,Private Property Code Enforcement,,
TCE16-3980,COMP-FINE,5/21/2019,219 BAMBOO DR,Parcel ID 213438 C0150,Private Property Code Enforcement,,
TCE15-2322,COMP-FINE,5/21/2019,409 PRINCE ST,Parcel ID 213444 C0070,Private Property Code Enforcement,,
TCE12-0646,CB-FINE,5/21/2019,233 S   LIPONA RD,Parcel ID 213450 B0010,Private Property Code Enforcement,,
TCE17-1339,DEMO-FINE,5/21/2019,233 S   LIPONA RD,Parcel ID 213450 B0010,Private Property Code Enforcement,,
TCE17-1691,CB-FINE,5/21/2019,125 COLUMBIA DR,Parcel ID 213460  A0210,Private Property Code Enforcement,,
TCE16-2332,CB-FINE,5/21/2019,131 COLUMBIA DR,Parcel ID 213460  A0220,Private Property Code Enforcement,,
TCE15-3377,COMP-FINE,5/21/2019,2029 HAROLD CT,Parcel ID 2134650000050,Private Property Code Enforcement,,
TCE190460,  APPROVED, 01/28/2019,1827 WESTMINSTER DR,Parcel ID 2134810002473,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE11-2425, CB-FINE,5/21/2019,1302 WARRIOR WAY,Parcel ID 2135120000150,Private Property Code Enforcement,,
TCE181088,  CB-FINE,3/29/2018,701 W   BREVARD  ST,Parcel ID 2135750010010,Private Property Code Enforcement,Permanent Building Numbers,
TCE09-0265,COMP-FINE,7/12/2019,701 W   BREVARD  ST,Parcel ID 2135750010010,Private Property Code Enforcement,,
TCE17-2053,COMP-FINE,5/21/2019,810 W   GEORGIA ST,Parcel ID 2135750020270,Private Property Code Enforcement,,
TCE14-1750,COMP-FINE,5/21/2019,503 PARK AVE  W,Parcel ID 2136800257435,Private Property Code Enforcement,,
TCE184741,VCN,11/30/2018,450 E   SAINT FRANCIS ST,Parcel ID 2136900328760,,,
TCE180369, COMPLETE, 02/09/2018,625 W   GAINES ST,Parcel ID 2136900909310,Sign Code Enforcement,,
TCE16-1607,CB-FINE,5/21/2019,1463 IDLEWILD DR,Parcel ID 3103110000240,Private Property Code Enforcement,,
TCE190292,  APPROVED, 01/18/2019,3440 APALACHEE PKWY,Parcel ID 3103200190020,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE06-1405,DEMO-FINE,5/21/2019,3512 SHIRLEY DR,Parcel ID 3103200430000,,,
TCE190311,  APPROVED, 01/18/2019,3501 APALACHEE PKWY,Parcel ID 3103200590000,Stormwater Code Enforcement,,
TCE06-1414,DEMO-FINE,5/21/2019,1039 SHIRLEY DR,Parcel ID 3103200730000,Private Property Code Enforcement,,
TCE190308,  APPROVED, 01/18/2019,3220 APALACHEE PKWY,Parcel ID 3103202200000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190327,  APPROVED, 01/18/2019,3209 APALACHEE PKWY,Parcel ID 3103202290000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE190328,  APPROVED, 01/18/2019,3213 APALACHEE PKWY,Parcel ID 3103202430000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE04-1918,COMP-FINE,5/21/2019,3097 ADKINS FOREST LN,Parcel ID 310328 A0040,Private Property Code Enforcement,,
TCE03-2999,COMP-FINE,5/21/2019,3103 ADKINS FOREST LN,Parcel ID 310328 A0050,Private Property Code Enforcement,,
TCE14-1519,CB-FINE,5/21/2019,3055 ADKINS FOREST LN,Parcel ID 310328 D0090,Private Property Code Enforcement,,
TCE184403,CEB,10/16/2018,3059 ADKINS FOREST LN,Parcel ID 310328D0100,Private Property Code Enforcement,,
TCE16-1899,CB-FINE,5/21/2019,3137 CONNIE DR,Parcel ID 3103500000160,Private Property Code Enforcement,,
TCE16-5442,CM-FINE,5/21/2019,3190 TIFFANY ST,Parcel ID 3103500000450,Private Property Code Enforcement,,
TCE182671, COMP-FINE,7/3/2018,1510 VOGUE DR,Parcel ID 3103500000610,Private Property Code Enforcement,,
TCE17-1441,COMP-FINE,5/21/2019,3195 TIFFANY ST,Parcel ID 3103500000840,Private Property Code Enforcement,,
TCE180983, COMP-FINE,3/23/2018,1410 JANET DR,Parcel ID 3103500000850,Private Property Code Enforcement,,
TCE183509,  CM-FINE,8/21/2018,1417 JANET DR,Parcel ID 3103500000990,Private Property Code Enforcement,,
TCE16-4585,CM-FINE,5/21/2019,1417 JANET DR,Parcel ID 3103500000990,Private Property Code Enforcement,,
TCE17-0730,CB-FINE,5/21/2019,1438 LYNN LN,Parcel ID 3103500001110,Private Property Code Enforcement,,
TCE16-3288,CB-FINE,5/21/2019,1437 LYNN LN,Parcel ID 3103500001140,Private Property Code Enforcement,,
TCE183363,  CB-FINE,8/14/2018,3014 CAMELLIAWOOD LN,Parcel ID 310402 A0390,Private Property Code Enforcement,Exterior Structure,
TCE183710,  CB-FINE,8/29/2018,1307 CASTELNAU CT,Parcel ID 3104130000091,Private Property Code Enforcement,Exterior Structure,
TCE17-1600,CB-FINE,5/21/2019,2849 APALACHEE PKWY,Parcel ID 3104204110000,Private Property Code Enforcement,,
TCE15-3821,COMP-FINE,5/21/2019,3078 HONOR LN,Parcel ID 310435  A0310,Private Property Code Enforcement,,
TCE15-4661,CB-FINE,5/21/2019,1150 GOVERNORS COURT PL,Parcel ID 310435 A023,Private Property Code Enforcement,,
TCE06-4635,MOW-FINE,  05/21/2019,1105 S   MAGNOLIA DR,Parcel ID 310550 A0020,Private Property Code Enforcement,,
TCE13-3869,CM-FINE,5/21/2019,1407 WEKEWA NENE  ,Parcel ID 310550 DD0040,Private Property Code Enforcement,,
TCE14-0417,CB-FINE,5/21/2019,1407 WEKEWA NENE  ,Parcel ID 310550 DD0040,Private Property Code Enforcement,,
TCE06-1874,COMP-FINE,5/21/2019,1407 WEKEWA NENE  ,Parcel ID 310550 DD0040,Private Property Code Enforcement,,
TCE182733,  CM-FINE,7/6/2018,1606 WEKEWA NENE  ,Parcel ID 310550 U0270,Private Property Code Enforcement,Maintenance,
TCE15-1724,AE-C-PAID,   05/21/2019,1957 DARRYL DR,Parcel ID 31055500000D0,Private Property Code Enforcement,,
TCE15-1232,CB-FINE,5/21/2019,1251 ORANGE AVE E,Parcel ID 3107030000190,Private Property Code Enforcement,,
TCE06-0193,DEMO-FINE,5/21/2019,2509 S   MERIDIAN ST,Parcel ID 3107202890000,Private Property Code Enforcement,,
TCE06-0194,AE-C-PAID,   05/21/2019,2509 S   MERIDIAN ST,Parcel ID 3107202890000,Private Property Code Enforcement,,
TCE09-1775,AE-C-PAID,   05/21/2019,2509 S   MERIDIAN ST,Parcel ID 3107202890000,Private Property Code Enforcement,,
TCE13-3538,AE-C-PAID,   05/21/2019,2509 S   MERIDIAN ST,Parcel ID 3107202890000,Private Property Code Enforcement,,
TCE12-2016,CB-FINE,5/21/2019,715 COBLE DR,Parcel ID 310725  C0430,Private Property Code Enforcement,,
TCE08-2511,COMP-FINE,5/21/2019,704 COBLE DR,Parcel ID 310725  E0080,Private Property Code Enforcement,,
TCE15-2922,COMP-FINE,5/21/2019,720 KENDALL DR,Parcel ID 310725  F0220,Private Property Code Enforcement,,
TCE180378,  CM-FINE,2/9/2018,914 KENDALL DR,Parcel ID 310725  G0230,Private Property Code Enforcement,,
CB-FINE,,8/16/2018,914 KENDALL DR,Parcel ID 310725  G0230,,Private Property Code Enforcement,
TCE183034,  CB-FINE,7/30/2018,3111 PONTIAC DR,Parcel ID 310725 A0320,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE15-0007,COMP-FINE,5/21/2019,700 APACHE ST,Parcel ID 310725 C0500,Private Property Code Enforcement,,
TCE02-0194,MOW-FINE,  05/21/2019,910 MILLARD ST,Parcel ID 310725 H0150,Private Property Code Enforcement,,
TCE05-4800,MOW-FINE,  05/21/2019,910 MILLARD ST,Parcel ID 310725 H0150,Private Property Code Enforcement,,
TCE08-4859,MOW-FINE,  05/21/2019,910 MILLARD ST,Parcel ID 310725 H0150,Private Property Code Enforcement,,
TCE11-5164,MOW-FINE,  05/21/2019,910 MILLARD ST,Parcel ID 310725 H0150,Private Property Code Enforcement,,
TCE16-2163,COMP-FINE,5/21/2019,934 MILLARD ST,Parcel ID 310725 H0210,Private Property Code Enforcement,,
TCE08-2368,COMP-FINE,5/21/2019,946 MILLARD ST,Parcel ID 310725 H0240,Private Property Code Enforcement,,
TCE10-0164,COMP-FINE,5/21/2019,946 MILLARD ST,Parcel ID 310725 H0240,Private Property Code Enforcement,,
TCE05-0046,COMP-FINE,5/21/2019,3024 MOCK DR,Parcel ID 310740  C0120,Private Property Code Enforcement,,
TCE08-0611,COMP-FINE,5/21/2019,3100 MOCK DR,Parcel ID 310740  C0140,Private Property Code Enforcement,,
TCE12-2272,COMP-FINE,5/21/2019,3116 FAIRVIEW DR,Parcel ID 310740 B0170,Private Property Code Enforcement,,
TCE190562,  ORDERS,     02/05/2019,3025 S   MERIDIAN ST,Parcel ID 310740 B0280,Private Property Code Enforcement,Exterior Structure,
TCE182572,  CM-FINE,6/27/2018,3021 S   MERIDIAN ST,Parcel ID 310740 B0300,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE180492,  NOV,  02/20/2018,3017 FAIRVIEW DR,Parcel ID 310740 C0210,Private Property Code Enforcement,,
TCE16-0430,CB-FINE,5/21/2019,511 YAEGER ST,Parcel ID 310745 B0050,Private Property Code Enforcement,,
TCE190747,  CB-FINE,2/20/2019,2401 NANCY DR,Parcel ID 310772  F0010,Private Property Code Enforcement,Exterior Structure,
TCE16-3393,CB-FINE,5/21/2019,500 CASTLEWOOD DR,Parcel ID 310775 B0010,Private Property Code Enforcement,,
TCE180242,  CB-FINE,1/25/2018,515 LYNNDALE ST,Parcel ID 310775 B0120,Private Property Code Enforcement,,
TCE15-3117, CB-FINE,5/21/2019,515 LYNNDALE ST,Parcel ID 310775 B0120,Private Property Code Enforcement,,
TCE09-1384,COMP-FINE,5/21/2019,508 LYNNDALE ST,Parcel ID 310775 C0030,Private Property Code Enforcement,,
TCE03-0641,CB-FINE,5/21/2019,2306 LOIS LN,Parcel ID 310780 A0081,Private Property Code Enforcement,,
TCE15-4694,CB-FINE,5/21/2019,2306 LOIS LN,Parcel ID 310780 A0081,Private Property Code Enforcement,,
TCE16-1352,CB-FINE,5/21/2019,2305 DOZIER DR,Parcel ID 310786 A0110,Private Property Code Enforcement,,
TCE09-5681,COMP-FINE,5/21/2019,2413 DOZIER DR,Parcel ID 310786 B0100,Private Property Code Enforcement,,
TCE11-2761,COMP-FINE,5/21/2019,2413 DOZIER DR,Parcel ID 310786 B0100,Private Property Code Enforcement,,
TCE12-1104,COMP-FINE,5/21/2019,2413 DOZIER DR,Parcel ID 310786 B0100,Private Property Code Enforcement,,
TCE16-2685,COMP-FINE,5/21/2019,2413 DOZIER DR,Parcel ID 310786 B0100,Private Property Code Enforcement,,
TCE180529,  CB-HEAR,    02/23/2018,2413 DOZIER DR,Parcel ID 310786 B0100,Private Property Code Enforcement,Maintenance,
TCE14-2206,CB-FINE,5/21/2019,2419 DOZIER DR,Parcel ID 310786 B0130,Private Property Code Enforcement,,
TCE14-1453,MOW-FINE,  05/21/2019,2419 DOZIER DR,Parcel ID 310786 B0130,Private Property Code Enforcement,,
TCE14-4375,MOW-FINE,  05/21/2019,2419 DOZIER DR,Parcel ID 310786 B0130,Private Property Code Enforcement,,
TCE15-4700,COMP-FINE,5/21/2019,3107 GARFIELD ST,Parcel ID 310789 B0290,Private Property Code Enforcement,,
TCE15-0232,CB-FINE,5/21/2019,1679 KAY AVE,Parcel ID 3108030000010,Private Property Code Enforcement,,
TCE10-0719,COMP-FINE,5/21/2019,1679 KAY AVE,Parcel ID 3108030000010,Private Property Code Enforcement,,
TCE10-0720,COMP-FINE,5/21/2019,1679 KAY AVE,Parcel ID 3108030000010,Private Property Code Enforcement,,
TCE180429,  CB-HEAR,    02/14/2018,3101 OAK HAMMOCK CT,Parcel ID 3108100000051,Private Property Code Enforcement,Exterior Structure,
TCE16-3284,CB-FINE,5/21/2019,1627 WILLOW BEND WAY,Parcel ID 3108170000251,Private Property Code Enforcement,,
TCE180359,  HOLD,2/8/2018,1710 BEECHWOOD CIR N,Parcel ID 3108300000280,Private Property Code Enforcement,Exterior Structure,Means of Egress
TCE184853,  NOV,  12/13/2018,2545 ORANGE AVE E,Parcel ID 311033 I0010,Environmental Code Enforcement,,
TCE08-3690,COMP-FINE,5/21/2019,3212 JIM LEE RD,Parcel ID 3118050000111,Private Property Code Enforcement,,
TCE05-1865,COMP-FINE,5/21/2019,3815 WOODVILLE HWY,Parcel ID 3118206100000,Private Property Code Enforcement,,
TCE14-1880,COMP-FINE,5/21/2019,3206 BEACON ST,Parcel ID 311830 A0260,Private Property Code Enforcement,,
TCE15-2596,CB-FINE,5/21/2019,413 OMEGA AVE,Parcel ID 311840 B0010,Private Property Code Enforcement,,
TCE180580,  HOLD,2/28/2018,3400 MIZELL ST,Parcel ID 311840 B0090,Private Property Code Enforcement,Maintenance,Exterior Structure
TCE06-4946,COMP-FINE,5/21/2019,3435 LAURA ST,Parcel ID 311840 H0090,Private Property Code Enforcement,,
TCE182923,  HOLD,7/20/2018,3432 ZILLAH ST,Parcel ID 311840 H0210,Private Property Code Enforcement,,
TCE16-1995,CM-FINE,5/21/2019,3702 SHORELINE DR,Parcel ID 311880  M0090,Private Property Code Enforcement,,
TCE17-3173,CB-FINE,5/21/2019,321 FAIRFIELD AVE,Parcel ID 311880 D0110,Private Property Code Enforcement,,
TCE183006,  CM-FINE,7/27/2018,3515 LAKEWOOD DR N,Parcel ID 311880 E0010,Private Property Code Enforcement,,
TCE17-1334,COMP-FINE,7/12/2019,3517 LAKEWOOD DR N,Parcel ID 311880 E0020,Private Property Code Enforcement,,
TCE182952,  VCN,  07/24/2018,303 ROBINWOOD AVE,Parcel ID 311880 E0120,Private Property Code Enforcement,,
TCE17-2036,CB-FINE,5/21/2019,311 PINEY RD,Parcel ID 311880 M0050,Private Property Code Enforcement,,
TCE180576,  CB-HEAR,    02/28/2018,640 EUGENIA ST,Parcel ID 4101202540000,Private Property Code Enforcement,Maintenance,Plumbing - Responsibility
TCE16-3002,COMP-FINE,5/21/2019,687 LIBERTY ST,Parcel ID 410125  H0011,Private Property Code Enforcement,,
TCE16-0029,CB-FINE,5/21/2019,819 FLORAL ST,Parcel ID 410125 C0050,Private Property Code Enforcement,,
TCE15-4464,COMP-FINE,5/21/2019,819 FLORAL ST,Parcel ID 410125 C0050,Private Property Code Enforcement,,
NOV,,10/4/2018,1917 HOLTON ST,Parcel ID 410125 N0100,Private Property Code Enforcement,,
TCE10-4313,COMP-FINE,5/21/2019,1922 SAXON ST,Parcel ID 410125 N0120,Private Property Code Enforcement,,
TCE183030, DEMO-FINE,7/30/2018,1922 SAXON ST,Parcel ID 410125 N0120,Private Property Code Enforcement,,
TCE17-2582,CB-FINE,5/21/2019,847 FLORAL ST,Parcel ID 410125 Q0010,Private Property Code Enforcement,,
TCE10-5531,COMP-FINE,5/21/2019,1624 KEITH ST,Parcel ID 410125 Q0060,Private Property Code Enforcement,,
TCE17-0363,COMP-FINE,5/21/2019,1944 PASCO ST,Parcel ID 410127 A0030,Private Property Code Enforcement,,
TCE17-0522,CB-FINE,5/21/2019,2125 HOLTON  ST,Parcel ID 410127 AA0010,Private Property Code Enforcement,,
CB-FINE,,9/14/2018,2125 HOLTON ST,Parcel ID 410127 AA0010,Private Property Code Enforcement,,
TCE10-3576,COMP-FINE,5/21/2019,2145 HOLTON  ST,Parcel ID 410127 AA0060,Private Property Code Enforcement,,
TCE15-5426,COMP-FINE,5/21/2019,1933 SAXON ST,Parcel ID 410127 B0030,Private Property Code Enforcement,,
TCE184572,  HOLD,11/2/2018,1924 SAXON ST,Parcel ID 410127 C0010,Private Property Code Enforcement,Maintenance,
TCE184664,  HOLD,11/14/2018,804 KISSIMMEE ST,Parcel ID 410127 C0060,Private Property Code Enforcement,Exterior Structure,
TCE13-3628,COMP-FINE,5/21/2019,1931 DAISY ST,Parcel ID 410127 E0110,Private Property Code Enforcement,,
TCE184168,  CB-FINE,9/20/2018,2012 KEITH ST,Parcel ID 410127 H0030,Private Property Code Enforcement,,
TCE01-2784,MOW-FINE,  05/21/2019,2123 FLIPPER ST,Parcel ID 410127 O0070,Private Property Code Enforcement,,
TCE183461,  HOLD,8/17/2018,2134 KEITH ST,Parcel ID 410127 W0030,Private Property Code Enforcement,Exterior Structure,Means of Egress
TCE11-1287,COMP-FINE,5/21/2019,2141 DAISY ST,Parcel ID 410127 Y0080,Private Property Code Enforcement,,
TCE15-0401,AE-C-PAID,   05/21/2019,1319 S   BRONOUGH ST,Parcel ID 410135 B0010,Private Property Code Enforcement,,
TCE17-2102,CM-FINE,5/21/2019,1451 HUDSON ST,Parcel ID 410136 C0130,Private Property Code Enforcement,,
TCE17-1386,CB-FINE,5/21/2019,2004 BROAD ST,Parcel ID 410142 C0011,Private Property Code Enforcement,,
TCE17-1027,COMP-FINE,5/21/2019,2014 S   ADAMS ST,Parcel ID 410144 J0080,Private Property Code Enforcement,,
TCE12-1644,COMP-FINE,5/21/2019,115 OSCEOLA ST,Parcel ID 410144 K0050,Private Property Code Enforcement,,
TCE05-2503,COMP-FINE,5/21/2019,412 LEWIS ST,Parcel ID 410152 B0020,Private Property Code Enforcement,,
TCE17-0307,CB-FINE,5/21/2019,627 OKALOOSA ST,Parcel ID 410156 B0070,Private Property Code Enforcement,,
TCE183355,CB-FINE,8/13/2018,627 OKALOOSA ST,Parcel ID 410156 B0070,Private Property Code Enforcement,,
TCE15-1478,CB-FINE,5/21/2019,627 KISSIMMEE ST,Parcel ID 410156 C0070,Private Property Code Enforcement,,
TCE17-3272,COMP-FINE,5/21/2019,630 OSCEOLA ST,Parcel ID 410156 C0170,Private Property Code Enforcement,,
TCE15-1560,COMP-FINE,5/21/2019,2131 MAIN ST,Parcel ID 410156 H0033,Private Property Code Enforcement,,
TCE16-4033,CM-FINE,5/21/2019,2133 MAIN ST,Parcel ID 410156 H0033,Private Property Code Enforcement,,
TCE190120,CB-HEAR,1/3/2019,535 PALM BEACH ST,Parcel ID 410156 H0036,,,
TCE180050, COMP-FINE,1/8/2018,522 CAMPBELL ST,Parcel ID 410156 H0050,Private Property Code Enforcement,,
TCE08-3861,COMP-FINE,5/21/2019,727 EUGENIA ST,Parcel ID 4101750070060,Private Property Code Enforcement,,
TCE16-1700,CB-FINE,5/21/2019,1324 DISSTON ST,Parcel ID 4101750090011,Private Property Code Enforcement,,
TCE17-3707,CM-FINE,5/21/2019,1324 DISSTON ST,Parcel ID 4101750090011,Private Property Code Enforcement,,
TCE17-2557,CB-FINE,5/21/2019,815 WAILES ST,Parcel ID 4101750100060,Private Property Code Enforcement,,
TCE183386,  VCN,  08/14/2018,817 WAILES ST,Parcel ID 4101750100070,Private Property Code Enforcement,Exterior Property Areas,
TCE14-5047,COMP-FINE,7/12/2019,755 WAILES ST,Parcel ID 4101750120063,Private Property Code Enforcement,,
TCE09-3698,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE10-3224,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE10-5644,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE11-2998,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE12-0382,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE12-2175,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE14-1706,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE14-4035,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE15-1187,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE15-4184,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE16-2034,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE16-5275,MOW-FINE,  05/21/2019,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE184574, MOW-FINE,  11/02/2018,409 ALL SAINTS ST,Parcel ID 4101800000060,Private Property Code Enforcement,,
TCE184159, MOW-FINE,  09/20/2018,435 ALL SAINTS ST,Parcel ID 4101800000190,Private Property Code Enforcement,,
TCE01-0736,CB-FINE,5/21/2019,1013 S   MACOMB ST,Parcel ID 4101800000360,Private Property Code Enforcement,,
TCE10-1837,COMP-FINE,5/21/2019,1013 S   MACOMB ST,Parcel ID 4101800000360,Private Property Code Enforcement,,
TCE16-5279,COMP-FINE,5/21/2019,1013 S   MACOMB ST,Parcel ID 4101800000360,Private Property Code Enforcement,,
TCE183641,  VCN,  08/24/2018,1211 CLEVELAND  ST,Parcel ID 4102200210000,Private Property Code Enforcement,,
TCE16-4147,CB-FINE,5/21/2019,1025 KISSIMMEE ST,Parcel ID 4102204520000,Private Property Code Enforcement,,
TCE12-2087,CB-FINE,7/12/2019,1025 KISSIMMEE ST,Parcel ID 4102204520000,Private Property Code Enforcement,,
TCE14-2135,CM-FINE,5/21/2019,902 MILES ST,Parcel ID 4102204600000,Private Property Code Enforcement,,
TCE12-2575,COMP-FINE,5/21/2019,1667 SHARKEY ST,Parcel ID 410226 G0030,Private Property Code Enforcement,,
TCE15-0968,COMP-FINE,5/21/2019,1673 MAYHEW ST,Parcel ID 410226 H0060,Private Property Code Enforcement,,
TCE11-3344,COMP-FINE,5/21/2019,1817 ATKAMIRE DR,Parcel ID 410227 B0020,Private Property Code Enforcement,,
TCE11-0886, CB-FINE,5/21/2019,1636 HILLSBOROUGH ST,Parcel ID 410230 D0010,Private Property Code Enforcement,,
TCE15-4454,MOW-FINE,  05/21/2019,1636 HILLSBOROUGH ST,Parcel ID 410230 D0010,,,
TCE14-1539,CB-FINE,5/21/2019,1638 HERNANDO DR,Parcel ID 410255  A0400,Private Property Code Enforcement,,
TCE14-1471,MOW-FINE,  05/21/2019,1601 HERNANDO DR,Parcel ID 410255  B0070,Private Property Code Enforcement,,
TCE17-2090,CB-FINE,5/21/2019,1219 HERNANDO DR,Parcel ID 410255  C0110,Private Property Code Enforcement,,
TCE15-4176,COMP-FINE,5/21/2019,1418 ELBERTA DR,Parcel ID 410255 C0290,Private Property Code Enforcement,,
TCE11-2989, CB-FINE,5/21/2019,1220 ELBERTA DR,Parcel ID 410255 C0430,Private Property Code Enforcement,,
TCE15-3205,CB-FINE,5/21/2019,1633 PEPPER DR,Parcel ID 410256  D0110,Private Property Code Enforcement,,
TCE183745,  ORDERS,     08/30/2018,1633 PEPPER DR,Parcel ID 410256  D0110,Private Property Code Enforcement,Exterior Structure,
TCE190626,VCN,2/12/2019,1638 ATKAMIRE DR,Parcel ID 410259 A0190,Private Property Code Enforcement,Electrical Facilities,
TCE183299,  CB-FINE,8/10/2018,2026 HOLMES ST,Parcel ID 410270 D0060,Private Property Code Enforcement,Exterior Property Areas,
TCE15-0700,CB-FINE,5/21/2019,2034 HOLMES ST,Parcel ID 410270 D0080,Private Property Code Enforcement,,
TCE12-1457,COMP-FINE,5/21/2019,2034 HOLMES ST,Parcel ID 410270 D0080,Private Property Code Enforcement,,
TCE15-4237,MOW-FINE,  05/21/2019,2034 HOLMES ST,Parcel ID 410270 D0080,Private Property Code Enforcement,,
TCE13-3671,CB-FINE,5/21/2019,2062 HOLMES ST,Parcel ID 410270 D0140,Private Property Code Enforcement,,
TCE15-1041,COMP-FINE,5/21/2019,2066 HOLMES ST,Parcel ID 410270 D0160,Private Property Code Enforcement,,
TCE17-0388,COMP-FINE,5/21/2019,2021 HILLSBOROUGH ST,Parcel ID 410270 D0320,Private Property Code Enforcement,,
TCE11-4592, CB-FINE,5/21/2019,2019 HILLSBOROUGH ST,Parcel ID 410270 D0330,Private Property Code Enforcement,,
TCE180407,  CB-HEAR,    02/13/2018,2016 WARWICK ST,Parcel ID 410280 B0140,Private Property Code Enforcement,Maintenance,
TCE15-4351,CM-FINE,5/21/2019,2012 WARWICK ST,Parcel ID 410280 B0150,Private Property Code Enforcement,,
TCE11-3712,COMP-FINE,5/21/2019,2012 WARWICK ST,Parcel ID 410280 B0150,Private Property Code Enforcement,,
TCE14-0801,COMP-FINE,5/21/2019,2012 WARWICK ST,Parcel ID 410280 B0150,Private Property Code Enforcement,,
TCE182719, MOW-FINE,  07/06/2018,2012 WARWICK ST,Parcel ID 410280 B0150,Private Property Code Enforcement,,
TCE15-3822,CB-FINE,5/21/2019,1911 JACKSON BLUFF  RD,Parcel ID 410330 A0110,Private Property Code Enforcement,,
TCE17-1859,CB-FINE,5/21/2019,1911 JACKSON BLUFF  RD,Parcel ID 410330 A0110,Private Property Code Enforcement,,
TCE182600, MOW-FINE,  06/28/2018,1638 EISENHOWER ST,Parcel ID 410450 CC0100,Private Property Code Enforcement,,
TCE190146, MOW-FINE,  01/07/2019,1638 EISENHOWER ST,Parcel ID 410450 CC0100,Private Property Code Enforcement,,
TCE10-2358,COMP-FINE,5/21/2019,3756 ROSWELL DR,Parcel ID 410480  E0320,Private Property Code Enforcement,,
TCE16-3648,CM-FINE,5/21/2019,4010 ROBERTS AVE,Parcel ID 410480 A0030,Private Property Code Enforcement,,
TCE09-2414,CB-FINE,5/21/2019,1513 HALFTRACK ST,Parcel ID 410516 A0240,Private Property Code Enforcement,,
TCE04-1837,MOW-FINE,  05/21/2019,1546 HALFTRACK ST,Parcel ID 410516 C0070,Private Property Code Enforcement,,
TCE08-3048,MOW-FINE,  05/21/2019,1546 HALFTRACK ST,Parcel ID 410516 C0070,Private Property Code Enforcement,,
TCE12-0538,COMP-FINE,5/21/2019,2302 EISENHOWER ST,Parcel ID 4109200060000,Private Property Code Enforcement,,
TCE16-1188, CB-FINE,5/21/2019,1308 MAUDE ST,Parcel ID 411036 C0040,Private Property Code Enforcement,,
TCE180458,  CM-FINE,2/16/2018,1404 DANIELS ST,Parcel ID 411036 E0100,Private Property Code Enforcement,,
TCE12-2199,MOW-FINE,  05/21/2019,1406 DANIELS ST,Parcel ID 411036 E0110,Private Property Code Enforcement,,
TCE14-0209,MOW-FINE,  05/21/2019,1406 DANIELS ST,Parcel ID 411036 E0110,Private Property Code Enforcement,,
TCE14-4304,MOW-FINE,  05/21/2019,1406 DANIELS ST,Parcel ID 411036 E0110,Private Property Code Enforcement,,
TCE15-2072,MOW-FINE,  05/21/2019,1406 DANIELS ST,Parcel ID 411036 E0110,Private Property Code Enforcement,,
TCE12-2047,AE-C-PAID,   05/21/2019,2227 SAINT MARKS ST,Parcel ID 411132 C0090,Private Property Code Enforcement,,
