X,Y,OBJECTID,PARCELID,LOWPARCELID,CVTTXCD,CVTTXDSCRP,SCHLTXCD,SCHLDSCRP,NBHDCD,SITEADDRESS,ZIPCD,CdqYear,NetAnnualTax,SpecialAssessments,TotalOwed,TotalPaid,TotalBalance,X_COORD,Y_COORD,LASTUPDATE,created_user,created_date,last_edited_user,last_edited_date
1809950.827,714515.4378,9157,010-014856,010D014     12000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,240 N EUREKA AV,43204,2019,647.8,3277.57,5419.38,0,5419.38,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810073.663,714565.8125,9158,010-014868,010D014     09600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,243 N WAYNE AV,43204,2020,1053,0,1596.21,1069.71,526.5,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810106.564,714342.1635,9159,010-014869,010D014     09000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,215 N WAYNE AV,43204,2014,1052.96,1010.49,10310.52,0,10310.52,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810179.347,714886.66,9160,010-014873,010D014     06800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,286 N WAYNE AV,43204,2020,858.4,51.96,1908.79,1453.61,455.18,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810522.065,714557.813,9161,010-014916,010D014     03500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,240 - 240 N OAKLEY AV,43204,2018,1034.36,259.81,3377.55,2730.47,647.08,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810530.436,714503.0178,9162,010-014917,010D014     03600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,232 N OAKLEY AV,43204,2019,1122.16,319.34,4103.81,0,4103.81,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810540.17,714435.2916,9163,010-014919,010D014     03800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,224 N OAKLEY AV,43204,2019,586.84,0,1697.39,1150,547.39,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810761.705,713801.3164,9164,010-015159,010D022     04200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,137 N WHEATLAND AV,43204,2020,1123.4,0,1704.19,1142.49,561.7,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816875.107,713740.4156,9165,010-016058,010D028     06500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,46 STEVENS AV,43222,2020,555.62,207.19,1635.56,0,1635.56,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1820659.664,714269.3277,9166,010-016467,010E060     02700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,38 RODGERS AV,43222,2020,313.5,0,685.51,0,685.51,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824832.267,720773.807,9167,010-017481,010E008     06900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,330 - 332 BUTTLES AV,43215,2020,8966.86,332.92,19941.64,0,19941.64,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816683.332,713746.5831,9168,010-017515,010D028     04600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,49 STEVENS AV,43222,2018,461.2,367.12,1443.24,672.27,770.97,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825120.003,723000.5627,9169,010-017937,010A055     10601,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,HIGHLAND ST,43201,2019,491.04,0,1669.04,0,1669.04,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810585.854,714126.3269,9170,010-018047,010D022     02700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,182 N OAKLEY AV,43204,2019,882.92,806.8,3788.67,0,3788.67,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1820328.476,714319.9645,9171,010-018116,010E059     03700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,1043 SCOTT ST,43222,2020,653.14,0,1426.78,0,1426.78,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808577.156,713536.1419,9172,010-018146,010D020     04600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,118 N OGDEN AV,43204,2018,97.04,353.34,802.79,0,802.79,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824816.234,722590.5988,9173,010-018283,010A054     02100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,295 TAPPAN ST,43201,2020,9003.42,0,13803.11,9301.4,4501.71,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1819037.439,714801.7848,9174,010-018729,010E050     02300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,WISCONSIN AV,43222,2008,55.98,289.17,1441.71,0,1441.71,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810399.383,714278.9881,9175,010-018938,010D014     04300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,205 N OAKLEY AV,43204,2020,1094.6,0,1364.36,300,1064.36,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816902.531,714619.0945,9176,010-019032,010E048     06300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,159 N GUILFORD AV,43222,2020,243.84,153.61,539.9,0,539.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816907.297,714586.1574,9177,010-019182,010E048     06200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,GUILFORD AV,43222,2020,118.18,153.61,340.54,0,340.54,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1819390.067,714309.3847,9178,010-019413,010E059     00601,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,70 - 70 N YALE AV,43222,2019,586.48,332.92,2111.97,0,2111.97,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808304.228,713030.606,9179,010-019542,010D025     03700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,54 N WARREN AV,43204,2019,950.98,452.67,3596.27,0,3596.27,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818440.468,713938.3741,9180,010-020083,010E058     01500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,38 N PRINCETON AV,43222,2020,1039.68,0,1224.24,704.4,519.84,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810300.019,713029.9626,9181,010-020316,010D027     03300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,39 N WAYNE AV,43204,2018,781.4,425.84,2487.53,0,2487.53,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824114.803,722223.7873,9182,010-020430,010A060     08900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1304,1014 PENNSYLVANIA AV,43201,2020,6395.4,233.53,9706.25,6433.55,3272.7,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809805.279,714284.8375,9183,010-020688,010D013     00200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,211 N EUREKA AV,43204,2020,1131.38,0,1704.32,1138.63,565.69,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809445.967,714129.8255,9184,010-020716,010D021     01100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,189 N ELDON AV,43204,2020,1638.74,0,3410.56,1254,2156.56,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809494.833,714451.4136,9185,010-020721,010D013     02500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,231 N ELDON AV,43204,2015,872.46,0,2592.54,845.81,1746.73,,,2021/02/20 00:03:15+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809504.034,714486.0813,9186,010-020722,010D013     02600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,237 N ELDON AV,43204,2020,1491.52,0,2328.11,1619.64,708.47,,,2021/02/20 00:03:15+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809380.213,714609.0293,9187,010-020724,010D013     03200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,261 N ELDON AV,43204,2019,1321.74,0,4445.7,0,4445.7,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808797.291,713093.6144,9188,010-020941,010D025     09600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,59 N BURGESS AV,43204,2019,1247.54,179.28,3654.14,0,3654.14,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810751.43,713871.5238,9189,010-021033,010D022     04400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,147 N WHEATLAND AV,43204,2020,662.78,0,1440.82,0,1440.82,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808145.351,712812.8063,9190,010-021053,010D025     01500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,23 - 25 N WARREN AV,43204,2020,1306.8,0,2077.84,636.13,1441.71,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810484.603,713690.7893,9191,010-021076,010D022     06600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,119 - 121 N OAKLEY AV,43204,2020,1375.58,0,1481.52,0,1481.52,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824805.838,734339.8388,9192,010-021125,010A003     02300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3802,49 - 51 W DUNCAN ST,43202,2019,4110.94,518.7,13705.34,0,13705.34,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1821995.536,740536.3376,9193,010-021333,010R012     02900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3700,258 W N BROADWAY,43214,2018,3600.06,0,5979.32,2749.95,3229.37,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1821369.11,714477.8669,9194,010-021556,010E060     10300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,905 SCOTT ST,43222,2020,3338.24,0,10777.99,0,10777.99,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810819.762,713414.4968,9195,010-021718,010D027     11500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,85 - 87 N WHEATLAND AV,43204,2014,151.84,984.64,2324.35,0,2324.35,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824413.513,727185.4764,9196,010-022664,010A025     02200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,1664 NEIL AV,43201,2020,12042.46,0,12717.4,0,12717.4,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827758.876,716473.5642,9197,010-022721,010G014     01500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1101,21 W SPRING ST,43215,2020,4993.5,2376,10404.97,0,10404.97,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808402.01,713404.1675,9198,010-022787,010D020     05100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,101 N OGDEN AV,43204,2020,1162.84,0,2395.16,684.12,1711.04,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824942.122,724925.3329,9199,010-022991,010A037     03500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,1351 FORSYTHE AV,43201,2019,7289.08,0,23217.75,5000,18217.75,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1822836.868,722685.5064,9200,010-023384,010A052     09000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1304,553 BRADLEY ST,43201,2020,6967.06,0,10666.61,0,10666.61,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817017.895,713834.8105,9201,010-023536,010D028     08400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,53 - 55 GUILFORD AV,43222,2018,763.5,0,1334.94,953.19,381.75,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816916.815,714520.7921,9202,010-023542,010E048     06000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,147 GUILFORD AV,43222,2015,562.9,355.07,2901.5,2607.28,294.22,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1822806.756,722687.4814,9203,010-024393,010A052     09100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1304,557 BRADLEY ST,43201,2019,5881.84,0,12959.28,3343,9616.28,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809147.967,713406.5875,9204,010-024440,010D026     04000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,97 - 99 N TERRACE AV,43204,2020,1303.62,276.28,2245.69,1495.65,750.04,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809010.557,712739.1897,9205,010-024774,010D026     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2570 W BROAD ST,43204,2020,3097.38,396.66,4944.58,0,4944.58,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1820899.547,714731.712,9206,010-024882,010E051     03200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,96 MEEK AV,43222,2010,477.04,131.68,1175.2,586.13,589.07,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1820495.711,714244.6468,9207,010-024898,010E060     00800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,39 RODGERS AV,43222,2020,873.34,583.42,1916.43,907.53,1008.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825823.422,721860.2431,9208,010-025408,010A061     00900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,925 DENNISON AV,43201,2020,9606.74,0,15280.42,3000,12280.42,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824886.523,723804.5904,9209,010-025478,010A049     11000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,1204 - 1206 NEIL AV,43201,2020,8927.94,0,13507.99,8805.39,4702.6,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810359.971,713672.8493,9210,010-025802,010D022     08500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,128 N WAYNE AV,43204,2017,1167.42,78.68,2935.05,850,2085.05,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818456.351,714931.8272,9211,010-025827,010E049     10400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,171 CHICAGO AV,43222,2018,315.64,1229.35,2610.49,0,2610.49,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825349.49,726028.0185,9212,010-026246,010A031     04200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,156 W EIGHTH AV,43201,2020,9362.46,0,13527.12,8845.89,4681.23,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1819063.922,714616.7713,9213,010-026608,010E050     02900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,118 WISCONSIN AV,43222,2020,586.3,0,1181.13,0,1181.13,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825855.649,725397.4358,9214,010-026647,010A038     05200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,106 - 110 W KING AV,43201,2020,10466.48,0,15123.06,9889.82,5233.24,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818074.362,714971.5626,9215,010-026747,010E049     06300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,181 N PRINCETON AV,43222,2016,65.58,22633.3,23142.46,0,23142.46,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810180.458,713387.767,9216,010-026961,010D027     04300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,N WAYNE AV REAR,43204,2018,22.38,0,104.07,0,104.07,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818252.797,713786.255,9217,010-027117,010E057     11700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,21 - 23 N PRINCETON AV,43222,2020,431.34,296.87,1001.8,764.56,237.24,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810053.58,714700.8016,9218,010-027561,010D014     10000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,261 N WAYNE AV,43204,2020,1187.38,0,1812,1218.31,593.69,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1821765.536,723306.9708,9219,010-027755,010O017     08204,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,2303,1177 - 1201 OLENTANGY RIVER RD,43212,2020,141501.94,0,212672.35,141921.38,70750.97,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1821474.716,723785.7695,9220,010-027788,010O017A    07000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,2400,1275 OLENTANGY RIVER RD,43212,2020,50264.2,59771.04,134263.47,79245.85,55017.62,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808742.314,714813.2919,9221,010-027956,010D012     08900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,288 N BURGESS AV,43204,2020,1265.74,0,1363.44,0,1363.44,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816453.492,714217.7321,9222,010-028337,010E047     04200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,SCHULTZ AV,43222,2020,67.18,0,146.88,0,146.88,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825947.104,725823.7887,9223,010-028723,010A032     03800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,81 W EIGHTH AV,43201,2020,7349.22,175.42,15726.18,11867.84,3858.34,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816358.669,714857.0152,9224,010-029117,010E047     02400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,SCHULTZ AV,43222,2016,67.18,0,354.49,0,354.49,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1823865.153,739006.9644,9225,010-029457,010R034     05000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,56 W LAKEVIEW AV,43202,2017,4102.62,0,7528.31,5477,2051.31,,,2021/02/23 00:02:58+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816688.41,713711.8506,9226,010-030335,010D028     04700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,45 STEVENS AV,43222,2018,672.16,0,1530.05,703.82,826.23,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1823757.336,723789.4436,9227,010-030751,010A048     07000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1304,414 W FOURTH AV,43201,2017,450,0,2484.27,2259.27,225,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1822290.518,740565.4234,9228,010-030962,010R012     03500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3700,222 W NORTH BROADWAY,43214,2020,5490.06,1209.63,13065,0,13065,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1822709.801,722969.9202,9229,010-031240,010A052     12200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1304,565 W THIRD AV,43201,2020,6346.4,0,9227.05,6053.85,3173.2,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824542.956,724954.8297,9230,010-031244,010A036     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,1363 - 1367 NEIL AV,43201,2020,16197.48,0,23404.08,15305.34,8098.74,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1819236.251,714277.5921,9231,010-031562,010E058     11900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,69 N YALE AV,43222,2020,506.2,1043.61,1877.24,0,1877.24,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816268.334,714172.9844,9232,010-032106,010E047     00400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,113 - 115 SCHULTZ AV,43222,2020,501.8,0,1051.53,868.44,183.09,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816449.009,714250.8915,9233,010-032980,010E047     04100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,122 SCHULTZ AV,43222,2020,365.76,0,556.75,0,556.75,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1807755.391,713500.4521,9234,010-033462,010D019     02100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,121 N HARRIS AV,43204,2020,94.68,293.72,474.5,141.31,333.19,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816897.453,714651.7117,9235,010-034354,010E048     06400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,GUILFORD AV,43222,2020,118.18,0,186.93,0,186.93,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817169.685,714700.5744,9236,010-034511,010E048     08600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,MERRIMAC ST,43222,2009,63.44,994.61,2089.74,0,2089.74,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810092.613,712791.663,9237,010-034648,010D027     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2420 - 2422 W BROAD ST,43204,2020,2060.68,0,3298.78,2268.44,1030.34,,,2021/02/23 00:02:58+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1821720.942,714847.9404,9238,010-034875,010E061     05500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,96 N HARTFORD ST,43222,2020,2409.24,136.71,5364.2,0,5364.2,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817853.505,713916.6451,9239,010-035078,010E057     07800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,47 - 49 HAYDEN AV,43222,2018,761.36,689.87,3674.73,0,3674.73,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825825.748,725398.9729,9240,010-035677,010A038     05100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,W KING AV,43201,2020,1445.1,0,2088.88,1366.33,722.55,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825375.048,725188.1781,9241,010-035833,010A037     00600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,1377 - 1379 HIGHLAND ST,43201,2020,5925.14,0,8717.31,5754.74,2962.57,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817257.588,714566.2608,9242,010-035852,010E048     10100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,1444 WENDELL ST,43222,2020,571.74,0,910.44,0,910.44,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808660.425,714028.2451,9243,010-035853,010D020     11000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,185 N BURGESS AV,43204,2020,1138.26,21.55,1743.31,1174.18,569.13,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817250.865,714385.6829,9244,010-035854,010E048     10500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,1447 WENDELL ST,43222,2019,666.94,185.22,2088.33,0,2088.33,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808057.717,713432.3917,9245,010-035993,010D020     08400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,109 N WARREN AV,43204,2020,564.1,262.04,1491.34,0,1491.34,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808894.797,713767.5952,9246,010-036335,010D020     01100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,150 - 152 N BURGESS AV,43204,2019,1011.42,977.32,4353.6,0,4353.6,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
